location	1877	55.676822	12.54314122
location	1878	55.67659707	12.54447671
location	1879	55.67944885	12.54791386
location	1900	55.67568449	12.55571599
location	1901	55.67596832	12.54638197
location	1902	55.67688481	12.54764912
location	1903	55.67760453	12.54962625
location	1904	55.67662945	12.5503761
location	1905	55.67498553	12.55032219
location	1906	55.67534886	12.55138892
location	1908	55.67446845	12.55353922
location	1909	55.67558015	12.55272852
location	1910	55.67957423	12.55012682
location	1911	55.67759267	12.55287463
location	1912	55.67947352	12.55170183
location	1913	55.67825536	12.55215583
location	1914	55.67839105	12.55360844
location	1915	55.67886014	12.55191481
location	1916	55.67755331	12.55696888
location	1917	55.67684523	12.55519671
location	1920	55.68036477	12.54975215
location	1921	55.67989699	12.55335595
location	1922	55.68060854	12.55207833
location	1923	55.6811586	12.55021079
location	1924	55.68134585	12.55169309
location	1925	55.68101368	12.55346186
location	1926	55.68001622	12.55635291
location	1927	55.67936955	12.55644595
location	1928	55.67873506	12.55637458
location	1950	55.68169351	12.53569241
location	1951	55.68207494	12.53659621
location	1952	55.68244847	12.53583526
location	1953	55.68293731	12.53719507
location	1954	55.68414812	12.5391162
location	1955	55.6836199	12.54040474
location	1956	55.6833691	12.54129064
location	1957	55.68330146	12.54256908
location	1958	55.68504127	12.54350985
location	1959	55.68574931	12.54140448
location	1960	55.68491069	12.54945121
location	1961	55.6819061	12.54710267
location	1962	55.68262187	12.54653218
location	1963	55.68129366	12.54809396
location	1964	55.68439097	12.54841915
location	1965	55.68343992	12.54828201
location	1966	55.68336984	12.54945981
location	1967	55.68419509	12.54978855
location	1970	55.68275244	12.54880394
location	1971	55.68421574	12.55227545
location	1972	55.68366621	12.55268155
location	1973	55.68367036	12.55429159
location	1974	55.6822106	12.55381232
location	2000	55.67945641	12.51562935
location	2100	55.70892735	12.57229285
location	2150	55.71669144	12.6163047
location	2200	55.6940569	12.54914572
location	2300	55.65453772	12.60504109
location	2400	55.71256101	12.52876704
location	2450	55.64453879	12.52801294
location	2500	55.65941452	12.49869399
location	2600	55.6741838	12.39697754
location	2605	55.64503648	12.40439537
location	2610	55.68182922	12.44863533
location	2620	55.6869516	12.34477556
location	2625	55.63922355	12.36481979
location	2630	55.6579409	12.28083382
location	2635	55.62236463	12.33447891
location	2640	55.66357137	12.19945854
location	2650	55.63196911	12.46971814
location	2660	55.62196244	12.42428638
location	2665	55.61962618	12.3884378
location	2670	55.59488632	12.2795259
location	2680	55.52998438	12.20134648
location	2690	55.56927896	12.21375988
location	2700	55.70964347	12.48463422
location	2720	55.6883311	12.48194421
location	2730	55.74057031	12.42581802
location	2740	55.71528471	12.39724634
location	2750	55.73668449	12.3638449
location	2760	55.75323652	12.32084626
location	2765	55.72556424	12.28121197
location	2770	55.59816921	12.54212256
location	2791	55.57811737	12.5946831
location	2800	55.78572204	12.52083673
location	2820	55.75145806	12.53343057
location	2830	55.78962271	12.46836985
location	2840	55.81684549	12.48640452
location	2850	55.81751707	12.54388723
location	2860	55.73800813	12.48425242
location	2870	55.73206179	12.527951
location	2880	55.76191781	12.44587672
location	2900	55.73337558	12.56460287
location	2920	55.75534263	12.57482427
location	2930	55.77942236	12.57634278
location	2942	55.81890412	12.56907341
location	2950	55.84725277	12.54527165
location	2960	55.8839166	12.53010237
location	2970	55.88126977	12.4388378
location	2980	55.91992432	12.45605071
location	2990	55.93342381	12.50063668
location	3000	56.04219716	12.50621585
